"id","make","model","year","class","trans","cyl","displ","hwy","cty","hwy.factor"
22312,"Chevrolet","Express 1500/2500 2WD",2006,"van","Auto",8,5.3,17,13,1
23376,"Chevrolet","Express 1500/2500 2WD",2007,"van","Auto",8,5.3,17,13,1
23445,"Chevrolet","Express 1500/2500 2WD",2007,"van","Auto",8,5.3,16,12,1
24555,"Chevrolet","Express 1500/2500 2WD",2008,"van","Auto",8,5.3,16,12,1
24702,"Chevrolet","Express 1500/2500 2WD",2008,"van","Auto",8,5.3,16,12,1
30477,"Chevrolet","Express 2500 2WD Cargo MDPV",2011,"van","Auto",8,6,16,10,1
31870,"Chevrolet","Express 2500 2WD Cargo MDPV",2012,"van","Auto",8,6,15,10,1
30476,"Chevrolet","Express 2500 2WD Conversion Cargo",2011,"van","Auto",8,6,16,10,1
31869,"Chevrolet","Express 2500 2WD Conversion Cargo",2012,"van","Auto",8,6,15,10,1
32500,"Chevrolet","Express 2500 2WD Conversion Cargo MDPV",2013,"van","Auto",8,6,15,10,1
33696,"Chevrolet","Express 2500 2WD Conversion Cargo MDPV",2014,"van","Auto",8,6,15,10,1
30171,"Chevrolet","Express 2500 2WD Passenger MDPV",2011,"van","Auto",8,4.8,17,11,1
30488,"Chevrolet","Express 2500 2WD Passenger MDPV",2011,"van","Auto",8,6,16,11,1
31881,"Chevrolet","Express 2500 2WD Passenger MDPV",2012,"van","Auto",8,4.8,17,11,1
31883,"Chevrolet","Express 2500 2WD Passenger MDPV",2012,"van","Auto",8,6,16,11,1
32441,"Chevrolet","Express 2500 2WD Passenger MDPV",2013,"van","Auto",8,4.8,17,11,1
32503,"Chevrolet","Express 2500 2WD Passenger MDPV",2013,"van","Auto",8,6,16,11,1
33705,"Chevrolet","Express 2500 2WD Passenger MDPV",2014,"van","Auto",8,4.8,17,11,1
33707,"Chevrolet","Express 2500 2WD Passenger MDPV",2014,"van","Auto",8,6,16,11,1
30478,"Chevrolet","Express 3500 2WD Cargo MDPV",2011,"van","Auto",8,6,16,10,1
31871,"Chevrolet","Express 3500 2WD Cargo MDPV",2012,"van","Auto",8,6,14,10,1
30489,"Chevrolet","Express 3500 2WD Passenger MDPV",2011,"van","Auto",8,6,16,11,1
31882,"Chevrolet","Express 3500 2WD Passenger MDPV",2012,"van","Auto",8,4.8,17,11,1
31884,"Chevrolet","Express 3500 2WD Passenger MDPV",2012,"van","Auto",8,6,15,10,1
32502,"Chevrolet","Express 3500 2WD Passenger MDPV",2013,"van","Auto",8,4.8,17,11,1
32504,"Chevrolet","Express 3500 2WD Passenger MDPV",2013,"van","Auto",8,6,16,11,1
33706,"Chevrolet","Express 3500 2WD Passenger MDPV",2014,"van","Auto",8,4.8,17,11,1
33708,"Chevrolet","Express 3500 2WD Passenger MDPV",2014,"van","Auto",8,6,16,11,1
20426,"Chevrolet","Express Cargo (Bi-fuel)",2004,"van","Auto",8,6,15,11,1
20430,"Chevrolet","Express Cargo (dedicated CNG)",2004,"van","Auto",8,6,15,11,1
20427,"Chevrolet","Express Passenger (Bi-fuel)",2004,"van","Auto",8,6,15,11,1
20431,"Chevrolet","Express Passenger (dedicated CNG)",2004,"van","Auto",8,6,15,11,1
27513,"Chevrolet","G10/20 Sport Van 2WD",1984,"van","Auto",6,4.1,16,13,1
27514,"Chevrolet","G10/20 Sport Van 2WD",1984,"van","Auto",6,4.1,17,13,1
27515,"Chevrolet","G10/20 Sport Van 2WD",1984,"van","Manual",6,4.1,15,13,1
27516,"Chevrolet","G10/20 Sport Van 2WD",1984,"van","Auto",8,5,15,11,1
27517,"Chevrolet","G10/20 Sport Van 2WD",1984,"van","Auto",8,5,15,12,1
27518,"Chevrolet","G10/20 Sport Van 2WD",1984,"van","Auto",8,5.7,15,11,1
27519,"Chevrolet","G10/20 Sport Van 2WD",1984,"van","Auto",8,6.2,22,16,2
27520,"Chevrolet","G10/20 Sport Van 2WD",1984,"van","Manual",8,6.2,20,17,2
28403,"Chevrolet","G10/20 Sport Van 2WD",1984,"van","Auto",8,5.7,15,11,1
28404,"Chevrolet","G10/20 Sport Van 2WD",1984,"van","Auto",8,6.2,19,15,1
28405,"Chevrolet","G10/20 Sport Van 2WD",1984,"van","Manual",8,6.2,20,18,2
1599,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Auto",6,4.3,16,14,1
1600,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Manual",6,4.3,16,13,1
1601,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Auto",8,5.7,15,11,1
1602,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Auto",8,6.2,22,15,2
988,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Auto",6,4.3,16,14,1
989,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Auto",6,4.3,17,15,1
990,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Manual",6,4.3,17,14,1
991,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Auto",8,5,12,11,1
992,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Auto",8,5,16,12,1
993,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Auto",8,5.7,16,11,1
994,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Auto",8,6.2,22,15,2
995,"Chevrolet","G10/20 Sport Van 2WD",1985,"van","Manual",8,6.2,19,16,1
2683,"Chevrolet","G10/20 Sport Van 2WD",1986,"van","Auto",6,4.3,16,14,1
2684,"Chevrolet","G10/20 Sport Van 2WD",1986,"van","Auto",6,4.3,17,15,1
2685,"Chevrolet","G10/20 Sport Van 2WD",1986,"van","Auto",6,4.3,16,14,1
2686,"Chevrolet","G10/20 Sport Van 2WD",1986,"van","Manual",6,4.3,17,14,1
2687,"Chevrolet","G10/20 Sport Van 2WD",1986,"van","Manual",6,4.3,15,13,1
2688,"Chevrolet","G10/20 Sport Van 2WD",1986,"van","Auto",8,5,12,11,1
2689,"Chevrolet","G10/20 Sport Van 2WD",1986,"van","Auto",8,5,16,12,1
2690,"Chevrolet","G10/20 Sport Van 2WD",1986,"van","Auto",8,5.7,15,11,1
2691,"Chevrolet","G10/20 Sport Van 2WD",1986,"van","Auto",8,5.7,16,11,1
2692,"Chevrolet","G10/20 Sport Van 2WD",1986,"van","Auto",8,6.2,22,16,2
2693,"Chevrolet","G10/20 Sport Van 2WD",1986,"van","Manual",8,6.2,19,16,1
3920,"Chevrolet","G10/20 Sport Van 2WD",1987,"van","Auto",6,4.3,17,14,1
3921,"Chevrolet","G10/20 Sport Van 2WD",1987,"van","Manual",6,4.3,16,14,1
3922,"Chevrolet","G10/20 Sport Van 2WD",1987,"van","Auto",8,5,16,12,1
3923,"Chevrolet","G10/20 Sport Van 2WD",1987,"van","Auto",8,5.7,15,11,1
3924,"Chevrolet","G10/20 Sport Van 2WD",1987,"van","Auto",8,6.2,21,16,2
3925,"Chevrolet","G10/20 Sport Van 2WD",1987,"van","Manual",8,6.2,19,16,1
5079,"Chevrolet","G10/20 Sport Van 2WD",1988,"van","Auto",6,4.3,19,15,1
5080,"Chevrolet","G10/20 Sport Van 2WD",1988,"van","Manual",6,4.3,17,14,1
5081,"Chevrolet","G10/20 Sport Van 2WD",1988,"van","Auto",8,5,15,12,1
5082,"Chevrolet","G10/20 Sport Van 2WD",1988,"van","Auto",8,5.7,16,12,1
5083,"Chevrolet","G10/20 Sport Van 2WD",1988,"van","Auto",8,6.2,21,15,2
5084,"Chevrolet","G10/20 Sport Van 2WD",1988,"van","Manual",8,6.2,20,16,2
6208,"Chevrolet","G10/20 Sport Van 2WD",1989,"van","Auto",6,4.3,21,15,2
6209,"Chevrolet","G10/20 Sport Van 2WD",1989,"van","Manual",6,4.3,17,15,1
6210,"Chevrolet","G10/20 Sport Van 2WD",1989,"van","Auto",8,5,16,13,1
6211,"Chevrolet","G10/20 Sport Van 2WD",1989,"van","Auto",8,5.7,17,12,1
6212,"Chevrolet","G10/20 Sport Van 2WD",1989,"van","Auto",8,6.2,20,15,2
6213,"Chevrolet","G10/20 Sport Van 2WD",1989,"van","Manual",8,6.2,20,16,2
7271,"Chevrolet","G10/20 Sport Van 2WD",1990,"van","Auto",6,4.3,18,14,1
7272,"Chevrolet","G10/20 Sport Van 2WD",1990,"van","Auto",8,5,16,13,1
7273,"Chevrolet","G10/20 Sport Van 2WD",1990,"van","Auto",8,5.7,16,11,1
7274,"Chevrolet","G10/20 Sport Van 2WD",1990,"van","Auto",8,6.2,20,15,2
8388,"Chevrolet","G10/20 Sport Van 2WD",1991,"van","Auto",6,4.3,17,14,1
8389,"Chevrolet","G10/20 Sport Van 2WD",1991,"van","Auto",8,5,17,12,1
8390,"Chevrolet","G10/20 Sport Van 2WD",1991,"van","Auto",8,5.7,17,12,1
8391,"Chevrolet","G10/20 Sport Van 2WD",1991,"van","Auto",8,6.2,20,15,2
9454,"Chevrolet","G10/20 Sport Van 2WD",1992,"van","Auto",6,4.3,17,14,1
9455,"Chevrolet","G10/20 Sport Van 2WD",1992,"van","Auto",8,5,16,12,1
9456,"Chevrolet","G10/20 Sport Van 2WD",1992,"van","Auto",8,5.7,16,11,1
9457,"Chevrolet","G10/20 Sport Van 2WD",1992,"van","Auto",8,6.2,18,14,1
29056,"Chevrolet","G10/20 Sport Van 2WD",1993,"van","Auto",8,6.2,19,15,1
27463,"Chevrolet","G10/20 Van 2WD",1984,"van","Auto",6,4.1,17,14,1
27464,"Chevrolet","G10/20 Van 2WD",1984,"van","Auto",6,4.1,18,14,1
27465,"Chevrolet","G10/20 Van 2WD",1984,"van","Manual",6,4.1,17,15,1
27466,"Chevrolet","G10/20 Van 2WD",1984,"van","Manual",6,4.1,19,15,1
27467,"Chevrolet","G10/20 Van 2WD",1984,"van","Auto",8,5,16,13,1
27468,"Chevrolet","G10/20 Van 2WD",1984,"van","Auto",8,5,18,13,1
27469,"Chevrolet","G10/20 Van 2WD",1984,"van","Manual",8,5,17,14,1
27470,"Chevrolet","G10/20 Van 2WD",1984,"van","Manual",8,5,17,15,1
27471,"Chevrolet","G10/20 Van 2WD",1984,"van","Auto",8,6.2,22,17,2
27472,"Chevrolet","G10/20 Van 2WD",1984,"van","Manual",8,6.2,22,18,2
28373,"Chevrolet","G10/20 Van 2WD",1984,"van","Auto",6,4.1,17,14,1
28374,"Chevrolet","G10/20 Van 2WD",1984,"van","Manual",6,4.1,16,14,1
28375,"Chevrolet","G10/20 Van 2WD",1984,"van","Manual",6,4.1,17,14,1
28376,"Chevrolet","G10/20 Van 2WD",1984,"van","Auto",8,5,17,13,1
28377,"Chevrolet","G10/20 Van 2WD",1984,"van","Auto",8,6.2,22,17,2
28378,"Chevrolet","G10/20 Van 2WD",1984,"van","Manual",8,6.2,22,18,2
1571,"Chevrolet","G10/20 Van 2WD",1985,"van","Auto",6,4.3,17,14,1
1572,"Chevrolet","G10/20 Van 2WD",1985,"van","Manual",6,4.3,16,14,1
1573,"Chevrolet","G10/20 Van 2WD",1985,"van","Manual",6,4.3,17,14,1
1574,"Chevrolet","G10/20 Van 2WD",1985,"van","Auto",8,5,17,13,1
929,"Chevrolet","G10/20 Van 2WD",1985,"van","Auto",6,4.3,17,15,1
930,"Chevrolet","G10/20 Van 2WD",1985,"van","Auto",6,4.3,19,15,1
931,"Chevrolet","G10/20 Van 2WD",1985,"van","Manual",6,4.3,19,16,1
932,"Chevrolet","G10/20 Van 2WD",1985,"van","Manual",6,4.3,20,15,2
933,"Chevrolet","G10/20 Van 2WD",1985,"van","Auto",8,5,15,12,1
934,"Chevrolet","G10/20 Van 2WD",1985,"van","Auto",8,5,18,14,1
935,"Chevrolet","G10/20 Van 2WD",1985,"van","Manual",8,5,16,13,1
936,"Chevrolet","G10/20 Van 2WD",1985,"van","Manual",8,5,17,13,1
937,"Chevrolet","G10/20 Van 2WD",1985,"van","Auto",8,6.2,22,17,2
938,"Chevrolet","G10/20 Van 2WD",1985,"van","Manual",8,6.2,22,18,2
2609,"Chevrolet","G10/20 Van 2WD",1986,"van","Auto",6,4.3,17,15,1
2610,"Chevrolet","G10/20 Van 2WD",1986,"van","Auto",6,4.3,17,14,1
2611,"Chevrolet","G10/20 Van 2WD",1986,"van","Auto",6,4.3,20,15,2
2612,"Chevrolet","G10/20 Van 2WD",1986,"van","Manual",6,4.3,17,14,1
2613,"Chevrolet","G10/20 Van 2WD",1986,"van","Manual",6,4.3,19,16,1
2614,"Chevrolet","G10/20 Van 2WD",1986,"van","Manual",6,4.3,18,15,1
2615,"Chevrolet","G10/20 Van 2WD",1986,"van","Manual",6,4.3,19,15,1
2616,"Chevrolet","G10/20 Van 2WD",1986,"van","Auto",8,5,17,14,1
2617,"Chevrolet","G10/20 Van 2WD",1986,"van","Auto",8,5,17,14,1
2618,"Chevrolet","G10/20 Van 2WD",1986,"van","Auto",8,5,18,14,1
2619,"Chevrolet","G10/20 Van 2WD",1986,"van","Manual",8,5,17,14,1
2620,"Chevrolet","G10/20 Van 2WD",1986,"van","Manual",8,5,17,14,1
2621,"Chevrolet","G10/20 Van 2WD",1986,"van","Auto",8,6.2,22,17,2
2622,"Chevrolet","G10/20 Van 2WD",1986,"van","Manual",8,6.2,22,18,2
3857,"Chevrolet","G10/20 Van 2WD",1987,"van","Auto",6,4.3,17,15,1
3858,"Chevrolet","G10/20 Van 2WD",1987,"van","Auto",6,4.3,18,15,1
3859,"Chevrolet","G10/20 Van 2WD",1987,"van","Manual",6,4.3,19,15,1
3860,"Chevrolet","G10/20 Van 2WD",1987,"van","Auto",8,5,15,13,1
3861,"Chevrolet","G10/20 Van 2WD",1987,"van","Auto",8,5,17,12,1
3862,"Chevrolet","G10/20 Van 2WD",1987,"van","Manual",8,5,17,14,1
3863,"Chevrolet","G10/20 Van 2WD",1987,"van","Manual",8,5,18,14,1
3864,"Chevrolet","G10/20 Van 2WD",1987,"van","Auto",8,5.7,17,12,1
3865,"Chevrolet","G10/20 Van 2WD",1987,"van","Auto",8,6.2,21,17,2
3866,"Chevrolet","G10/20 Van 2WD",1987,"van","Manual",8,6.2,22,18,2
5026,"Chevrolet","G10/20 Van 2WD",1988,"van","Auto",6,4.3,18,15,1
5027,"Chevrolet","G10/20 Van 2WD",1988,"van","Auto",6,4.3,20,15,2
5028,"Chevrolet","G10/20 Van 2WD",1988,"van","Manual",6,4.3,18,14,1
5029,"Chevrolet","G10/20 Van 2WD",1988,"van","Auto",8,5,16,13,1
5030,"Chevrolet","G10/20 Van 2WD",1988,"van","Auto",8,5,19,13,1
5031,"Chevrolet","G10/20 Van 2WD",1988,"van","Manual",8,5,16,13,1
5032,"Chevrolet","G10/20 Van 2WD",1988,"van","Auto",8,5.7,18,14,1
5033,"Chevrolet","G10/20 Van 2WD",1988,"van","Auto",8,6.2,22,16,2
5034,"Chevrolet","G10/20 Van 2WD",1988,"van","Manual",8,6.2,22,18,2
6155,"Chevrolet","G10/20 Van 2WD",1989,"van","Auto",6,4.3,16,15,1
6156,"Chevrolet","G10/20 Van 2WD",1989,"van","Auto",6,4.3,21,15,2
6157,"Chevrolet","G10/20 Van 2WD",1989,"van","Manual",6,4.3,18,15,1
6158,"Chevrolet","G10/20 Van 2WD",1989,"van","Auto",8,5,12,12,1
6159,"Chevrolet","G10/20 Van 2WD",1989,"van","Auto",8,5,19,13,1
6160,"Chevrolet","G10/20 Van 2WD",1989,"van","Manual",8,5,17,13,1
6161,"Chevrolet","G10/20 Van 2WD",1989,"van","Auto",8,5.7,19,14,1
6162,"Chevrolet","G10/20 Van 2WD",1989,"van","Auto",8,6.2,23,16,2
6163,"Chevrolet","G10/20 Van 2WD",1989,"van","Manual",8,6.2,22,18,2
7229,"Chevrolet","G10/20 Van 2WD",1990,"van","Auto",6,4.3,17,15,1
7230,"Chevrolet","G10/20 Van 2WD",1990,"van","Auto",8,5,14,13,1
7231,"Chevrolet","G10/20 Van 2WD",1990,"van","Auto",8,5,18,14,1
7232,"Chevrolet","G10/20 Van 2WD",1990,"van","Auto",8,5.7,18,14,1
7233,"Chevrolet","G10/20 Van 2WD",1990,"van","Auto",8,6.2,21,16,2
8351,"Chevrolet","G10/20 Van 2WD",1991,"van","Auto",6,4.3,20,15,2
8352,"Chevrolet","G10/20 Van 2WD",1991,"van","Auto",8,5,17,13,1
8353,"Chevrolet","G10/20 Van 2WD",1991,"van","Auto",8,5.7,18,14,1
8354,"Chevrolet","G10/20 Van 2WD",1991,"van","Auto",8,6.2,20,15,2
9414,"Chevrolet","G10/20 Van 2WD",1992,"van","Auto",6,4.3,20,15,2
9415,"Chevrolet","G10/20 Van 2WD",1992,"van","Auto",8,5,17,13,1
9416,"Chevrolet","G10/20 Van 2WD",1992,"van","Auto",8,5.7,17,13,1
9417,"Chevrolet","G10/20 Van 2WD",1992,"van","Auto",8,6.2,22,15,2
10415,"Chevrolet","G10/20 Van 2WD",1993,"van","Auto",6,4.3,20,15,2
10416,"Chevrolet","G10/20 Van 2WD",1993,"van","Auto",8,5,17,13,1
10417,"Chevrolet","G10/20 Van 2WD",1993,"van","Auto",8,5.7,17,13,1
29054,"Chevrolet","G10/20 Van 2WD",1993,"van","Auto",8,6.2,20,15,2
11371,"Chevrolet","G10/20 Van 2WD",1994,"van","Auto",6,4.3,20,15,2
11372,"Chevrolet","G10/20 Van 2WD",1994,"van","Auto",8,5,17,13,1
11373,"Chevrolet","G10/20 Van 2WD",1994,"van","Auto",8,5.7,17,12,1
11374,"Chevrolet","G10/20 Van 2WD",1994,"van","Auto",8,6.5,20,15,2
12336,"Chevrolet","G10/20 Van 2WD",1995,"van","Auto",6,4.3,20,15,2
12337,"Chevrolet","G10/20 Van 2WD",1995,"van","Auto",8,5,16,12,1
12338,"Chevrolet","G10/20 Van 2WD",1995,"van","Auto",8,6.5,20,15,2
29466,"Chevrolet","G10/20 Van 2WD (cargo)",1995,"van","Auto",8,5.7,14,11,1
27521,"Chevrolet","G30 Sport Van 2WD",1984,"van","Auto",8,5.7,12,10,1
28406,"Chevrolet","G30 Sport Van 2WD",1984,"van","Auto",8,5.7,12,10,1
1603,"Chevrolet","G30 Sport Van 2WD",1985,"van","Auto",8,5.7,13,10,1
996,"Chevrolet","G30 Sport Van 2WD",1985,"van","Auto",8,5.7,12,10,1
2694,"Chevrolet","G30 Sport Van 2WD",1986,"van","Auto",8,5.7,13,10,1
2695,"Chevrolet","G30 Sport Van 2WD",1986,"van","Auto",8,5.7,12,10,1
3926,"Chevrolet","G30 Sport Van 2WD",1987,"van","Auto",8,5.7,16,11,1
5085,"Chevrolet","G30 Sport Van 2WD",1988,"van","Auto",8,5.7,17,11,1
6214,"Chevrolet","G30 Sport Van 2WD",1989,"van","Auto",8,5.7,14,11,1
7275,"Chevrolet","G30 Sport Van 2WD",1990,"van","Auto",8,5.7,17,12,1
8392,"Chevrolet","G30 Sport Van 2WD",1991,"van","Auto",8,5.7,16,11,1
9458,"Chevrolet","G30 Sport Van 2WD",1992,"van","Auto",8,5.7,16,11,1
27473,"Chevrolet","G30 Van 2WD",1984,"van","Auto",6,4.1,17,13,1
27474,"Chevrolet","G30 Van 2WD",1984,"van","Manual",6,4.1,15,13,1
939,"Chevrolet","G30 Van 2WD",1985,"van","Auto",6,4.3,17,15,1
940,"Chevrolet","G30 Van 2WD",1985,"van","Manual",6,4.3,17,14,1
2623,"Chevrolet","G30 Van 2WD",1986,"van","Auto",6,4.3,17,15,1
2624,"Chevrolet","G30 Van 2WD",1986,"van","Manual",6,4.3,17,14,1
3867,"Chevrolet","G30 Van 2WD",1987,"van","Auto",6,4.3,17,14,1
5035,"Chevrolet","G30 Van 2WD",1988,"van","Auto",6,4.3,19,15,1
6164,"Chevrolet","G30 Van 2WD",1989,"van","Auto",6,4.3,13,12,1
6165,"Chevrolet","G30 Van 2WD",1989,"van","Auto",6,4.3,21,15,2
7234,"Chevrolet","G30 Van 2WD",1990,"van","Auto",6,4.3,13,12,1
8355,"Chevrolet","G30 Van 2WD",1991,"van","Auto",6,4.3,20,15,2
9418,"Chevrolet","G30 Van 2WD",1992,"van","Auto",6,4.3,20,15,2
9419,"Chevrolet","G30 Van 2WD",1992,"van","Auto",8,5.7,17,13,1
10418,"Chevrolet","G30 Van 2WD",1993,"van","Auto",6,4.3,20,15,2
10419,"Chevrolet","G30 Van 2WD",1993,"van","Auto",8,5.7,18,13,1
11375,"Chevrolet","G30 Van 2WD",1994,"van","Auto",6,4.3,20,15,2
11376,"Chevrolet","G30 Van 2WD",1994,"van","Auto",8,5.7,16,12,1
12339,"Chevrolet","G30 Van 2WD",1995,"van","Auto",6,4.3,15,13,1
29468,"Chevrolet","G30 Van 2WD (cargo)",1995,"van","Auto",8,5.7,14,11,1
22359,"Chevrolet","HHR FWD",2006,"suv","Auto",4,2.2,28,21,3
22360,"Chevrolet","HHR FWD",2006,"suv","Manual",4,2.2,28,20,3
22361,"Chevrolet","HHR FWD",2006,"suv","Auto",4,2.4,28,20,3
22362,"Chevrolet","HHR FWD",2006,"suv","Manual",4,2.4,28,19,3
23386,"Chevrolet","HHR FWD",2007,"suv","Auto",4,2.2,28,20,3
23387,"Chevrolet","HHR FWD",2007,"suv","Manual",4,2.2,28,19,3
23388,"Chevrolet","HHR FWD",2007,"suv","Auto",4,2.4,28,21,3
23389,"Chevrolet","HHR FWD",2007,"suv","Manual",4,2.4,28,19,3
24574,"Chevrolet","HHR FWD",2008,"suv","Auto",4,2.2,30,22,3
24575,"Chevrolet","HHR FWD",2008,"suv","Manual",4,2.2,30,21,3
24576,"Chevrolet","HHR FWD",2008,"suv","Auto",4,2.4,28,22,3
24577,"Chevrolet","HHR FWD",2008,"suv","Manual",4,2.4,28,20,3
25123,"Chevrolet","HHR FWD",2008,"suv","Auto",4,2,28,19,3
25124,"Chevrolet","HHR FWD",2008,"suv","Manual",4,2,29,21,3
25609,"Chevrolet","HHR FWD",2009,"suv","Manual",4,2,29,21,3
25610,"Chevrolet","HHR FWD",2009,"suv","Auto",4,2,29,19,3
25611,"Chevrolet","HHR FWD",2009,"suv","Auto",4,2.2,30,22,3
25762,"Chevrolet","HHR FWD",2009,"suv","Manual",4,2.2,32,22,3
25763,"Chevrolet","HHR FWD",2009,"suv","Manual",4,2.4,30,21,3
25764,"Chevrolet","HHR FWD",2009,"suv","Auto",4,2.4,29,22,3
28737,"Chevrolet","HHR FWD",2010,"suv","Manual",4,2,29,21,3
28738,"Chevrolet","HHR FWD",2010,"suv","Manual",4,2.2,32,22,3
28739,"Chevrolet","HHR FWD",2010,"suv","Auto",4,2,29,19,3
28740,"Chevrolet","HHR FWD",2010,"suv","Auto",4,2.4,30,22,3
28741,"Chevrolet","HHR FWD",2010,"suv","Auto",4,2.2,30,22,3
28742,"Chevrolet","HHR FWD",2010,"suv","Manual",4,2.4,30,22,3
30502,"Chevrolet","HHR FWD",2011,"suv","Auto",4,2.4,30,22,3
30507,"Chevrolet","HHR FWD",2011,"suv","Auto",4,2.2,30,22,3
30509,"Chevrolet","HHR FWD",2011,"suv","Manual",4,2.2,32,22,3
30521,"Chevrolet","HHR FWD",2011,"suv","Manual",4,2.4,30,22,3
23970,"Chevrolet","HHR Panel FWD",2007,"suv","Auto",4,2.2,28,20,3
23971,"Chevrolet","HHR Panel FWD",2007,"suv","Manual",4,2.2,29,20,3
23972,"Chevrolet","HHR Panel FWD",2007,"suv","Auto",4,2.4,28,21,3
23973,"Chevrolet","HHR Panel FWD",2007,"suv","Manual",4,2.4,28,20,3
24578,"Chevrolet","HHR Panel FWD",2008,"suv","Auto",4,2.2,30,22,3
24579,"Chevrolet","HHR Panel FWD",2008,"suv","Manual",4,2.2,30,20,3
24580,"Chevrolet","HHR Panel FWD",2008,"suv","Auto",4,2.4,28,22,3
24581,"Chevrolet","HHR Panel FWD",2008,"suv","Manual",4,2.4,29,20,3
25612,"Chevrolet","HHR Panel FWD",2009,"suv","Manual",4,2,29,21,3
25613,"Chevrolet","HHR Panel FWD",2009,"suv","Auto",4,2,29,19,3
25614,"Chevrolet","HHR Panel FWD",2009,"suv","Auto",4,2.2,30,22,3
25765,"Chevrolet","HHR Panel FWD",2009,"suv","Manual",4,2.2,32,22,3
25766,"Chevrolet","HHR Panel FWD",2009,"suv","Manual",4,2.4,30,21,3
25767,"Chevrolet","HHR Panel FWD",2009,"suv","Auto",4,2.4,29,22,3
28743,"Chevrolet","HHR Panel FWD",2010,"suv","Auto",4,2.4,30,22,3
28744,"Chevrolet","HHR Panel FWD",2010,"suv","Manual",4,2.2,32,22,3
28745,"Chevrolet","HHR Panel FWD",2010,"suv","Auto",4,2.2,30,22,3
28746,"Chevrolet","HHR Panel FWD",2010,"suv","Manual",4,2.4,30,22,3
30503,"Chevrolet","HHR Panel FWD",2011,"suv","Auto",4,2.4,30,22,3
30508,"Chevrolet","HHR Panel FWD",2011,"suv","Auto",4,2.2,30,22,3
30510,"Chevrolet","HHR Panel FWD",2011,"suv","Manual",4,2.2,32,22,3
30522,"Chevrolet","HHR Panel FWD",2011,"suv","Manual",4,2.4,30,22,3
15988,"Chevrolet","Impala",2000,"large","Auto",6,3.4,29,17,3
15989,"Chevrolet","Impala",2000,"large","Auto",6,3.8,27,17,3
15990,"Chevrolet","Impala",2000,"large","Auto",6,3.8,27,17,3
16845,"Chevrolet","Impala",2001,"large","Auto",6,3.4,29,19,3
16846,"Chevrolet","Impala",2001,"large","Auto",6,3.8,28,17,3
17776,"Chevrolet","Impala",2002,"large","Auto",6,3.8,26,16,3
17777,"Chevrolet","Impala",2002,"large","Auto",6,3.4,29,19,3
17778,"Chevrolet","Impala",2002,"large","Auto",6,3.8,27,17,3
18731,"Chevrolet","Impala",2003,"large","Auto",6,3.4,29,19,3
18732,"Chevrolet","Impala",2003,"large","Auto",6,3.8,27,17,3
19835,"Chevrolet","Impala",2004,"large","Auto",6,3.4,29,19,3
19836,"Chevrolet","Impala",2004,"large","Auto",6,3.8,28,18,3
19837,"Chevrolet","Impala",2004,"large","Auto",6,3.8,26,16,3
20958,"Chevrolet","Impala",2005,"large","Auto",6,3.4,29,19,3
20959,"Chevrolet","Impala",2005,"large","Auto",6,3.8,26,17,3
20960,"Chevrolet","Impala",2005,"large","Auto",6,3.8,27,18,3
22037,"Chevrolet","Impala",2006,"large","Auto",6,3.9,25,17,3
22038,"Chevrolet","Impala",2006,"large","Auto",8,5.3,26,16,3
22617,"Chevrolet","Impala",2006,"large","Auto",6,3.5,28,18,3
29241,"Chevrolet","Impala",2006,"large","Auto",6,3.9,23,17,2
23287,"Chevrolet","Impala",2007,"large","Auto",6,3.5,28,18,3
23288,"Chevrolet","Impala",2007,"large","Auto",6,3.9,26,18,3
23289,"Chevrolet","Impala",2007,"large","Auto",8,5.3,24,16,2
23434,"Chevrolet","Impala",2007,"large","Auto",6,3.5,28,18,3
24053,"Chevrolet","Impala",2008,"large","Auto",8,5.3,24,16,2
24422,"Chevrolet","Impala",2008,"large","Auto",6,3.5,29,18,3
24696,"Chevrolet","Impala",2008,"large","Auto",6,3.5,29,18,3
24697,"Chevrolet","Impala",2008,"large","Auto",6,3.9,28,18,3
25524,"Chevrolet","Impala",2009,"large","Auto",6,3.5,29,18,3
25525,"Chevrolet","Impala",2009,"large","Auto",8,5.3,24,16,2
25731,"Chevrolet","Impala",2009,"large","Auto",6,3.5,29,19,3
25732,"Chevrolet","Impala",2009,"large","Auto",6,3.9,27,17,3
28660,"Chevrolet","Impala",2010,"large","Auto",6,3.9,27,17,3
28661,"Chevrolet","Impala",2010,"large","Auto",6,3.5,29,18,3
28662,"Chevrolet","Impala",2010,"large","Auto",6,3.5,29,18,3
30407,"Chevrolet","Impala",2011,"large","Auto",6,3.9,27,17,3
30408,"Chevrolet","Impala",2011,"large","Auto",6,3.5,29,19,3
31407,"Chevrolet","Impala",2012,"large","Auto",6,3.6,30,18,3
